"cell_id","UMAP_1","UMAP_2","label1","label2","label3"
"53307",4.18518602169607,16.4251105157993,"Non_Neuron","OLG","OLG2"
"53308",1.32579886234854,15.4265438882969,"Non_Neuron","OLG","OLG2"
"53309",3.7322398356304,17.0453898279331,"Non_Neuron","OLG","OLG2"
"53310",1.41918122089956,14.9872195093296,"Non_Neuron","OLG","OLG2"
"53311",1.248025648962,15.2183424799107,"Non_Neuron","OLG","OLG2"
"53312",1.64283239163015,13.0333172647618,"Mix","Mix","Mix"
"53313",4.03230106152151,16.8038756220005,"Non_Neuron","OLG","OLG2"
"53314",3.26358305729482,16.8030726282261,"Non_Neuron","OLG","OLG2"
"53315",0.13781999863241,16.9319884149693,"Non_Neuron","OLG","OLG2"
"53316",0.757238619695642,14.9282318918369,"Non_Neuron","OLG","OLG2"
"53317",1.0356734923229,11.5556856958531,"Mix","Mix","Mix"
"53318",1.91716348446462,15.003593143668,"Non_Neuron","OLG","OLG2"
"53319",0.57371186531637,15.8868643610142,"Non_Neuron","OLG","OLG2"
"53320",-6.09829080783274,2.99355786725504,"Mix","Mix","Mix"
"53321",3.16124259747122,17.0202891199253,"Non_Neuron","OLG","OLG1"
"53322",11.2218090227947,8.10192459508402,"Neuron","TEPN","MSN"
"53323",-7.16982496463206,6.85595482274515,"Non_Neuron","VAS","Peri/VEC"
"53324",0.835851304899195,15.404640850272,"Non_Neuron","OLG","OLG2"
"53325",4.27026998318289,18.291323360648,"Mix","Mix","Mix"
"53326",-0.585872928877136,15.9538733331822,"Non_Neuron","OLG","OLG2"
"53327",4.1831561259136,18.2000910608433,"Non_Neuron","OLG","OLG2"
"53328",1.68587862766836,15.8504702417515,"Non_Neuron","OLG","OLG2"
"53329",2.34716355122183,15.060272869315,"Non_Neuron","OLG","OLG2"
"53330",-0.236697293151877,15.0790516702793,"Non_Neuron","OLG","OLG2"
"53331",4.94152938641165,16.1071001855992,"Non_Neuron","OLG","OLG2"
"53332",1.02786170757864,11.5494725076817,"Mix","Mix","Mix"
"53333",1.15202891148184,16.7361494867466,"Non_Neuron","OLG","OLG2"
"53334",2.224064462553,17.5569025842808,"Non_Neuron","OLG","OLG2"
"53335",1.16445171154592,13.4437567560337,"Mix","Mix","Mix"
"53336",1.30059837616537,15.7847830621861,"Non_Neuron","OLG","OLG2"
"53337",-1.09366697751429,16.2806650964878,"Non_Neuron","OLG","OLG2"
"53338",4.66299831188772,17.312750515189,"Non_Neuron","OLG","OLG2"
"53339",2.61259185589407,16.2779623834751,"Non_Neuron","OLG","OLG2"
"53340",0.286880307565668,14.5729462473057,"Non_Neuron","OLG","OLG2"
"53341",-0.417709111501238,15.3863045541905,"Non_Neuron","OLG","OLG2"
"53342",5.23781215466116,18.7022673456333,"Non_Neuron","OLG","OLG2"
"53343",1.8661645583019,17.281874355521,"Non_Neuron","OLG","OLG2"
"53344",0.434506111513117,14.4303795663975,"Non_Neuron","OLG","OLG2"
"53345",2.07830750263784,16.6743208734654,"Non_Neuron","OLG","OLG2"
"53346",-0.693103424538633,15.4457651941441,"Non_Neuron","OLG","OLG2"
"53347",2.25054942883108,15.6858527032993,"Non_Neuron","OLG","OLG2"
"53348",2.2800320319042,15.327230152335,"Non_Neuron","OLG","OLG2"
"53349",11.9895378283367,-5.85688096598166,"Neuron","INH","INH_Sst"
"53350",-0.106549716819784,13.5181614725254,"Mix","Mix","Mix"
"53351",0.941246264348963,12.094434437003,"Mix","Mix","Mix"
"53352",1.64970838345144,15.3635899393223,"Non_Neuron","OLG","OLG2"
"53353",-0.377470395792982,16.5177237360142,"Non_Neuron","OLG","OLG2"
"53354",1.9331663779125,7.25533121510965,"Mix","Mix","Mix"
"53355",0.647576682935694,13.3451086847447,"Mix","Mix","Mix"
"53356",2.32447873867605,15.5323550073765,"Non_Neuron","OLG","OLG2"
"53357",4.72793161190603,17.5454718439243,"Non_Neuron","OLG","OLG2"
"53358",0.269008212457636,14.149534877982,"Non_Neuron","OLG","OLG2"
"53359",0.980583184133509,14.8265415994785,"Non_Neuron","OLG","OLG2"
"53360",1.14988302506063,14.5684553949497,"Non_Neuron","OLG","OLG2"
"53361",1.05982922829244,17.1338583795689,"Non_Neuron","OLG","OLG1"
"53362",1.33563303269003,14.3345028726719,"Mix","Mix","Mix"
"53363",-2.34374142371561,-1.33003729895132,"Neuron","TEPN","TEGLU Mix"
"53364",-0.00691813908960548,16.4252745477818,"Non_Neuron","OLG","OLG2"
"53365",-3.13936293803599,-2.9360516698696,"Mix","Mix","Mix"
"53366",2.71101772106741,17.5361544458531,"Non_Neuron","OLG","OLG2"
"53367",0.517197482954004,15.602846798148,"Non_Neuron","OLG","OLG2"
"53368",0.980732672582605,15.7793509332798,"Non_Neuron","OLG","OLG2"
"53369",2.78690611637686,16.6790778009556,"Non_Neuron","OLG","OLG2"
"53370",3.78899156368826,16.0543906061314,"Non_Neuron","OLG","OLG2"
"53371",-0.77951443873789,15.637982067313,"Non_Neuron","OLG","OLG2"
"53372",0.930966370473841,15.8612372247837,"Non_Neuron","OLG","OLG2"
"53373",2.04500352657888,15.6072375147007,"Non_Neuron","OLG","OLG2"
"53374",-1.08931989156153,11.3847824899815,"Non_Neuron","MLG","MLG"
"53375",0.166043274770716,15.8085619775913,"Non_Neuron","OLG","OLG2"
"53376",1.08422350205038,15.9655634729527,"Non_Neuron","OLG","OLG2"
"53377",4.61438619412039,16.4272639124058,"Non_Neuron","OLG","OLG2"
"53378",2.24891316212271,15.7192141382359,"Non_Neuron","OLG","OLG2"
"53379",0.101248376737573,15.312452015128,"Non_Neuron","OLG","OLG2"
"53380",1.21426855839346,16.0232169000767,"Non_Neuron","OLG","OLG2"
"53381",2.62868987835501,15.8611246912144,"Non_Neuron","OLG","OLG2"
"53382",3.1309145621166,15.7886359064243,"Non_Neuron","OLG","OLG2"
"53383",7.93164312161062,-11.9012740285732,"Neuron","TEPN","TEGLU L6b"
"53384",1.5853503874645,7.3473374216221,"Mix","Mix","Mix"
"53385",4.63624536312673,16.3019682733677,"Non_Neuron","OLG","OLG2"
"53386",7.56047975338552,-10.9242003591396,"Neuron","TEPN","TEGLU L6b"
"53387",3.21477710522268,8.4683672754429,"Mix","Mix","Mix"
"53388",7.87199937618826,-11.4526923330166,"Neuron","TEPN","TEGLU L6b"
"53389",6.11143266476248,-11.7263453634121,"Neuron","TEPN","TEGLU L6b"
"53390",8.55280362881277,-10.5327609212734,"Mix","Mix","Mix"
"53391",12.9495941332683,-4.81243306711691,"Mix","Mix","Mix"
"53392",0.0423746637210635,16.3992583124302,"Non_Neuron","OLG","OLG1"
"53393",6.28592359341238,-9.67674285486715,"Neuron","TEPN","TEGLU L6"
"53394",7.43448793209646,15.4470145074986,"Non_Neuron","OLG","OLG1"
"53395",2.07543050564382,5.59697407170755,"Non_Neuron","AC","AC2"
"53396",1.06842672146414,15.9083830682896,"Non_Neuron","OLG","OLG2"
"53397",-12.544098264803,0.156751271929568,"Non_Neuron","CHOR/EPEN","EPEN"
"53398",3.9514175585613,16.1188990442417,"Non_Neuron","OLG","OLG2"
"53399",5.04332410610769,17.3927180139683,"Non_Neuron","OLG","OLG2"
"53400",-7.39199960910227,7.95834797307474,"Mix","Mix","Mix"
"53401",0.66403865135763,15.3861567346714,"Non_Neuron","OLG","OLG2"
"53402",2.9596351317272,16.6820856897495,"Non_Neuron","OLG","OLG2"
"53403",5.24357711590383,17.9032027094029,"Non_Neuron","OLG","OLG2"
"53404",-0.470624431301615,15.9759528009556,"Non_Neuron","OLG","OLG2"
"53405",2.32419001377676,16.409653362479,"Non_Neuron","OLG","OLG2"
"53406",0.755246751676538,12.4075199930332,"Mix","Mix","Mix"
"53407",1.49703466213796,16.3604914514683,"Non_Neuron","OLG","OLG2"
"53408",2.94409739292715,16.6447264520786,"Non_Neuron","OLG","OLG2"
"53409",13.5207773379192,-5.13702804163473,"Neuron","INH","INH_Sst"
"53410",-0.540756900128684,15.7731463281773,"Non_Neuron","OLG","OLG2"
"53411",13.4679294756756,-5.23400384500998,"Neuron","INH","INH_Sst"
"53412",13.5153089693889,-4.87880736902731,"Neuron","INH","INH_Sst"
"53413",2.74578606403921,15.8526923029087,"Non_Neuron","OLG","OLG2"
"53414",1.72311722553823,16.0746123163365,"Non_Neuron","OLG","OLG2"
"53415",1.02902554787252,11.7740094034336,"Mix","Mix","Mix"
"53416",2.90023838795278,16.2822386591099,"Non_Neuron","OLG","OLG2"
"53417",2.55945836819265,15.7661616174839,"Non_Neuron","OLG","OLG2"
"53418",0.663849227796533,14.6310021249912,"Non_Neuron","OLG","OLG2"
"53419",3.52807819164846,17.2021223871372,"Non_Neuron","OLG","OLG1"
"53420",1.8278561762676,15.6966978876255,"Non_Neuron","OLG","OLG2"
"53421",3.64462005413626,16.8425986139439,"Non_Neuron","OLG","OLG2"
"53422",-1.1778913804188,16.0772005884312,"Non_Neuron","OLG","OLG1"
"53423",2.97492682255361,-7.19411880091208,"Neuron","TEPN","TEGLU L5/6"
"53424",5.31650888241384,-10.9309170873501,"Neuron","TEPN","TEGLU L6b"
"53425",2.46411144054983,5.71830385610086,"Non_Neuron","AC","AC1"
"53426",8.29938947476003,-10.1971753270962,"Mix","Mix","Mix"
"53427",3.12869416988943,-3.40020734385031,"Neuron","TEPN","TEGLU L5/6"
"53428",0.337083630929926,-0.501702878031903,"Neuron","TEPN","TEGLU L4"
"53429",7.85482656277273,-9.78994971827047,"Neuron","TEPN","TEGLU L4"
"53430",0.025354199777582,14.6555249063633,"Non_Neuron","OLG","OLG1"
"53431",1.24196445263479,-3.88118464067953,"Neuron","TEPN","TEGLU Mix"
"53432",1.39694749630544,16.4174601404331,"Non_Neuron","OLG","OLG2"
"53433",-1.47581411086466,-1.94206720903891,"Neuron","TEPN","TEGLU Mix"
"53434",2.10354244030569,15.1968132822178,"Non_Neuron","OLG","OLG1"
"53435",6.67715656078909,-11.7154706151821,"Neuron","TEPN","TEGLU L6b"
"53436",2.60914813793752,4.76085871144754,"Non_Neuron","AC","AC2"
"53437",-5.0476697751179,-9.41717845514792,"Neuron","TEPN","DGGRC"
"53438",-2.20800340854075,9.81115978642923,"Non_Neuron","MLG","MLG"
"53439",-2.80162990771677,7.27258795186502,"Mix","Mix","Mix"
"53440",6.59445869244192,-11.0946334035732,"Neuron","TEPN","TEGLU L6b"
"53441",1.95306431568716,16.3180243341587,"Non_Neuron","OLG","OLG1"
"53442",2.3487461737499,15.5194784967564,"Non_Neuron","OLG","OLG2"
"53443",1.67038404263113,14.464419063773,"Non_Neuron","OLG","OLG2"
"53444",4.66809045590017,17.0545584528111,"Non_Neuron","OLG","OLG2"
"53445",-12.0445703335896,9.8034092752598,"Non_Neuron","VAS","Peri/VEC"
"53446",1.79271828449819,16.2693964807652,"Non_Neuron","OLG","OLG2"
"53447",2.047710531126,15.9529711572788,"Non_Neuron","OLG","OLG2"
"53448",2.16180478848074,15.813166317191,"Non_Neuron","OLG","OLG2"
"53449",0.487359040151575,15.5724837152622,"Non_Neuron","OLG","OLG2"
"53450",3.20943962849233,16.3426157800816,"Non_Neuron","OLG","OLG2"
"53451",-0.23303434931185,16.1728693811558,"Non_Neuron","OLG","OLG2"
"53452",3.40855228222463,15.5129782526158,"Non_Neuron","OLG","OLG1"
"53453",-0.548312522736153,14.3856274454258,"Mix","Mix","Mix"
"53454",1.28041183270071,15.1102148859165,"Non_Neuron","OLG","OLG2"
"53455",1.17395102299307,11.1301571695469,"Mix","Mix","Mix"
"53456",7.31888591564749,-10.4707654149868,"Neuron","TEPN","TEGLU L6"
"53457",2.52816545284841,15.3235079614781,"Non_Neuron","OLG","OLG1"
"53458",8.02454435146902,-11.5099442632534,"Neuron","TEPN","TEGLU L6b"
"53459",2.27813422001455,16.7114397852085,"Non_Neuron","OLG","OLG1"
"53460",2.11666046894644,6.50763243123514,"Non_Neuron","AC","AC2"
"53461",0.413599186311701,13.0348831979893,"Mix","Mix","Mix"
"53462",-8.15898740970042,4.16865604802591,"Non_Neuron","VAS","VLMC"
"53463",7.35965501583669,-10.2302773626186,"Neuron","TEPN","TEGLU L6"
"53464",5.06236898220632,15.7673842279576,"Non_Neuron","OLG","OLG1"
"53465",1.54634415424917,15.0146138040684,"Non_Neuron","OLG","OLG2"
"53466",1.4652560881481,15.2115551798008,"Non_Neuron","OLG","OLG1"
"53467",5.88404332913015,-3.34805924013632,"Mix","Mix","Mix"
"53468",8.19445192135427,-10.0234635503628,"Neuron","TEPN","TEGLU L6b"
"53469",3.36005341328237,15.716896709647,"Non_Neuron","OLG","OLG1"
"53470",8.24852144039724,-11.5022376211025,"Neuron","TEPN","TEGLU L6b"
"53471",-0.0399382480278226,-14.6429217489101,"Mix","Mix","Mix"
"53472",-0.661095774997732,15.8080221979283,"Non_Neuron","OLG","OLG2"
"53473",8.43552743710134,-11.340253177438,"Mix","Mix","Mix"
"53474",1.68551551617239,-11.6090920598842,"Neuron","TEPN","TEGLU L5/6"
"53475",-2.53705442630198,-2.89638001039999,"Non_Neuron","AC","AC3"
"53476",2.0251766375408,15.5688349573277,"Non_Neuron","OLG","OLG2"
"53477",1.07810162819479,15.1141373483799,"Non_Neuron","OLG","OLG2"
"53478",-7.47759807788279,8.07755344792826,"Non_Neuron","VAS","Peri/VEC"
"53479",1.90452610767935,7.09220426961405,"Mix","Mix","Mix"
"53480",0.350439005266168,15.8604399530552,"Non_Neuron","OLG","OLG2"
"53481",0.453204326997736,13.3327767221592,"Mix","Mix","Mix"
"53482",-2.13438499652292,9.2353350488804,"Non_Neuron","MLG","MLG"
"53483",3.63044988430593,15.513548549857,"Non_Neuron","OLG","OLG1"
"53484",1.77604972637747,16.3275534479283,"Non_Neuron","OLG","OLG2"
"53485",3.89674293316458,16.2342383234165,"Non_Neuron","OLG","OLG1"
"53486",-0.783042676080725,-2.29619533136862,"Neuron","TEPN","TEGLU L5/6"
"53487",-0.90432558142092,15.9040972559117,"Non_Neuron","OLG","OLG2"
"53488",-0.46752729945328,15.9579722253941,"Non_Neuron","OLG","OLG2"
"53489",7.93172609127615,-10.397942844186,"Neuron","TEPN","TEGLU L6b"
"53490",12.5701070956096,-6.34082967356222,"Mix","Mix","Mix"
"53491",8.1478344134197,-11.75868636683,"Neuron","TEPN","TEGLU L6b"
"53492",2.90475284374807,4.89089983388407,"Non_Neuron","AC","AC1"
"53493",7.59746610439871,-11.627003970895,"Neuron","TEPN","TEGLU L6b"
"53494",5.62931405819509,15.9866606561802,"Non_Neuron","OLG","OLG1"
"53495",-0.299304611314795,15.1172539560459,"Mix","Mix","Mix"
"53496",1.98186384953115,15.7635809747837,"Non_Neuron","OLG","OLG1"
"53497",-7.811016447176,8.1539255945347,"Mix","Mix","Mix"
"53498",3.8288704089031,17.3888708917759,"Non_Neuron","OLG","OLG1"
"53499",5.02053605831716,18.8785502283238,"Mix","Mix","Mix"
"53500",2.20256149090383,15.2086569635533,"Non_Neuron","OLG","OLG1"
"53501",-6.75468290530588,6.25784271642191,"Non_Neuron","VAS","Peri/VEC"
"53502",7.64104520596121,-10.1707194478847,"Neuron","TEPN","TEGLU L6"
"53503",-0.381595379938147,-2.86358172014731,"Neuron","TEPN","TEGLU L5/6"
"53504",1.72024285114858,3.03498261853678,"Mix","Mix","Mix"
"53505",-7.49712885104563,7.06489437505228,"Non_Neuron","VAS","Peri/VEC"
"53506",3.52054845608328,17.3611609308384,"Non_Neuron","OLG","OLG2"
"53507",7.42465745724294,-10.6890586049892,"Neuron","TEPN","TEGLU L5/6"
"53508",7.92943631924246,-10.8301022680141,"Neuron","TEPN","TEGLU L6"
"53509",-3.5323561497822,-4.51121479586142,"Neuron","TEPN","TEGLU Mix"
"53510",5.85831319607351,-9.79790240839499,"Neuron","TEPN","TEGLU L2/3"
"53511",3.20017802036856,-7.62608415201681,"Neuron","TEPN","TEGLU L5/6"
"53512",3.57248412884329,16.1643473474644,"Non_Neuron","OLG","OLG2"
"53513",-2.87844050609019,-3.86615306452292,"Neuron","TEPN","TEGLU Mix"
"53514",6.40015231884573,-10.1250861318447,"Neuron","TEPN","TEGLU L2/3"
"53515",-1.83430278979685,10.3514639703892,"Non_Neuron","MLG","MLG"
"53516",1.9899884394512,15.8996302454136,"Non_Neuron","OLG","OLG2"
"53517",7.01532136715505,-11.9628317983486,"Neuron","TEPN","TEGLU L5/6"
"53518",6.57725250042532,-12.0783732564785,"Neuron","TEPN","TEGLU L6b"
"53519",6.94785939968679,15.4140126077793,"Non_Neuron","OLG","OLG1"
"53520",6.52570354260061,-9.42930442408102,"Neuron","TEPN","TEGLU L6"
"53521",4.22631894863699,-6.88733226374167,"Neuron","TEPN","TEGLU L6"
"53522",0.761600487600305,2.40368479176981,"Non_Neuron","AC","AC2"
"53523",-8.07502115451243,6.34973734303934,"Non_Neuron","VAS","Peri/VEC"
"53524",-0.310597441424391,2.38399809285623,"Non_Neuron","AC","AC1"
"53525",-4.37412656031992,-4.55535441950338,"Neuron","TEPN","TEGLU L5/6"
"53526",6.6194673708782,-11.5964091451504,"Neuron","TEPN","TEGLU L6b"
"53527",5.42978584087942,-6.72169572428244,"Neuron","TEPN","TEGLU L5/6"
"53528",-3.02123439990427,-6.74318009928244,"Neuron","TEPN","MSN"
"53529",4.49698268688772,-6.79029780939596,"Neuron","TEPN","TEGLU L4"
"53530",3.8177677325115,17.7806555597447,"Non_Neuron","OLG","OLG1"
"53531",3.5772949389324,17.0589186517857,"Non_Neuron","OLG","OLG2"
"53532",-2.36759901725199,-4.14629608706015,"Neuron","TEPN","TEGLU Mix"
"53533",6.91328822887991,-9.79185706690329,"Neuron","TEPN","TEGLU L6"
"53534",4.72177564419363,16.2463747827671,"Non_Neuron","OLG","OLG2"
"53535",4.19040023602102,16.2946402399204,"Non_Neuron","OLG","OLG2"
"53536",-1.94275725566294,-2.27039939478415,"Neuron","TEPN","TEGLU Mix"
"53537",3.44382225788687,15.9073092310093,"Non_Neuron","OLG","OLG2"
"53538",7.64124643124197,-11.5124009282924,"Neuron","TEPN","TEGLU L6b"
"53539",1.74238359249685,-4.75956946924704,"Neuron","TEPN","TEGLU L6"
"53540",6.48722373760793,-12.5768530996181,"Neuron","TEPN","TEGLU L6b"
"53541",7.26770650662039,-10.6597245366909,"Neuron","TEPN","TEGLU L6"
"53542",-0.511706897322795,14.2407795755528,"Non_Neuron","OLG","OLG1"
"53543",3.9274130991802,-5.66319924906271,"Neuron","TEPN","TEGLU L6b"
"53544",5.12730418957327,-11.7491400869228,"Neuron","TEPN","TEGLU L2/3"
"53545",6.65783988751028,-9.84726268366354,"Neuron","TEPN","TEGLU L6"
"53546",-0.450668967594168,14.5971609918736,"Non_Neuron","OLG","OLG2"
"53547",-1.22326720439341,-2.62342816904562,"Neuron","TEPN","TEGLU Mix"
"53548",-8.00856102191355,5.94013231679422,"Non_Neuron","VAS","Peri/VEC"
"53549",2.36114155567739,15.9828402368687,"Non_Neuron","OLG","OLG1"
"53550",1.41674064911459,-3.02788693026083,"Neuron","TEPN","TEGLU Mix"
"53551",1.03201448238943,-3.60596496180075,"Neuron","TEPN","TEGLU Mix"
"53552",5.70432531155203,18.0586783258579,"Non_Neuron","OLG","OLG1"
"53553",-3.32665837489512,-4.51454192713278,"Neuron","TEPN","MSN"
"53554",1.77542053974722,-10.636338535104,"Neuron","TEPN","TEGLU Mix"
"53555",1.98262726582144,-10.6377022893764,"Neuron","TEPN","TEGLU Mix"
"53556",7.48736726559255,-12.0394747884609,"Neuron","TEPN","TEGLU L6b"
"53557",5.86453830517385,17.773817714896,"Non_Neuron","OLG","OLG1"
"53558",5.92146026409719,-12.3249028356411,"Neuron","TEPN","TEGLU L6b"
"53559",5.69901906765554,16.0746428339146,"Non_Neuron","OLG","OLG1"
"53560",7.98433934963796,-11.3789055974819,"Neuron","TEPN","TEGLU L6"
"53561",-1.82046771727946,-4.56598168924826,"Neuron","TEPN","TEGLU L5/6"
"53562",0.660525672803858,14.5514180032871,"Mix","Mix","Mix"
"53563",4.8468090227947,-9.51733237818258,"Neuron","TEPN","TEGLU L6b"
"53564",7.96085416592214,-12.0252593191006,"Neuron","TEPN","TEGLU L6b"
"53565",7.27545081890676,-11.7178853185512,"Neuron","TEPN","TEGLU L6b"
"53566",2.74964200771902,5.79929035588724,"Non_Neuron","AC","AC2"
"53567",1.39037703789327,-1.8731465967037,"Neuron","TEPN","TEGLU L5/6"
"53568",4.57477342403982,-9.49388248041647,"Neuron","TEPN","TEGLU L2/3"
"53569",-0.0983493693962308,-5.79833728388327,"Neuron","TEPN","TEGLU L6"
"53570",-1.50655747138407,0.281634506430453,"Non_Neuron","AC","AC3"
"53571",-3.53711879931833,-5.81162721231955,"Neuron","TEPN","DGGRC"
"53572",7.68581640041921,14.8269001810215,"Mix","Mix","Mix"
"53573",3.18680941380117,-3.58817607477682,"Neuron","TEPN","TEGLU Mix"
"53574",4.41808091915701,-11.9523814351894,"Neuron","TEPN","TEGLU L6"
"53575",-7.61270940982249,6.05851286336405,"Non_Neuron","VAS","Peri/VEC"
"53576",6.15129720486257,17.2692782251499,"Non_Neuron","OLG","OLG1"
"53577",7.5378719500408,-11.6922038228847,"Neuron","TEPN","TEGLU L5/6"
"53578",6.48974715984915,-8.94379550531881,"Neuron","TEPN","TEGLU L5/6"
"53579",8.45537530697439,-11.403729739938,"Neuron","TEPN","TEGLU L6b"
"53580",5.67174207485769,16.3734003870152,"Non_Neuron","OLG","OLG1"
"53581",-2.3356883593693,-2.12129658773916,"Neuron","TEPN","TEGLU Mix"
"53582",-2.22517729483988,-7.76569539621847,"Neuron","TEPN","TEGLU L2/3"
"53583",6.3949891260967,-8.20582229212301,"Neuron","TEPN","TEGLU L5/6"
"53584",7.91559564388845,14.9993206827305,"Non_Neuron","OLG","OLG1"
"53585",-0.560101651851794,15.0967299310826,"Mix","Mix","Mix"
"53586",7.54059373653982,-10.6403439672329,"Neuron","TEPN","TEGLU L6"
"53587",7.27174341000173,-11.1655305059292,"Neuron","TEPN","TEGLU L5/6"
"53588",2.73493348873709,-5.03473311975973,"Neuron","TEPN","TEGLU L6b"
"53589",5.44345485485647,-6.61784106806295,"Neuron","TEPN","TEGLU L6"
"53590",0.97732137955282,-0.291804525408917,"Neuron","TEPN","TEGLU Mix"
"53591",3.20478283680532,-5.30748588160055,"Neuron","TEPN","TEGLU Mix"
"53592",10.5661207369671,-5.44014102533835,"Neuron","INH","INH_Sst"
"53593",8.33907090939138,-8.85302001551169,"Neuron","INH","INH_Sst"
"53594",0.296727471719721,0.217598017897433,"Neuron","TEPN","TEGLU L5/6"
"53595",-11.8080056973591,8.15609711095316,"Mix","Mix","Mix"
"53596",2.56846319950674,-6.13313371256369,"Neuron","TEPN","TEGLU L5/6"
"53597",7.4851957491741,-10.7981980474331,"Mix","Mix","Mix"
"53598",4.39599286831472,17.318121608939,"Non_Neuron","OLG","OLG2"
"53599",5.98459970272634,15.9870249597691,"Non_Neuron","OLG","OLG1"
"53600",6.88356172360037,-11.8690703542568,"Neuron","TEPN","TEGLU L6b"
"53601",3.38157355106924,15.4348484842442,"Non_Neuron","OLG","OLG1"
"53602",6.40746509350393,-11.4592869909145,"Neuron","TEPN","TEGLU L6b"
"53603",-5.78368175708201,-15.7347481878139,"Mix","Mix","Mix"
"53604",3.1118785075054,4.91011637135965,"Non_Neuron","AC","AC1"
"53605",2.36134373463247,-4.26605183199423,"Neuron","TEPN","TEGLU L5/6"
"53606",-2.45487225734141,9.11694210454447,"Non_Neuron","MLG","MLG"
"53607",-0.0873317190304014,-1.12241381720083,"Neuron","TEPN","MSN"
"53608",5.61589299954031,-7.80919915750998,"Neuron","TEPN","TEGLU L5/6"
"53609",-0.298076755632422,13.8892161218785,"Non_Neuron","OLG","OLG2"
"53610",7.76068364895437,-11.048650089059,"Neuron","TEPN","TEGLU L6"
"53611",4.19283544338796,-6.14969855860251,"Neuron","TEPN","TEGLU L5/6"
"53612",-7.65274465762522,6.32076853200418,"Non_Neuron","VAS","Peri/VEC"
